Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
MUNICH /FRANZ JOSEF STRAUSS;MUC;      D;06/03/2022;06/03/2022;12:25;32N;  DLH2671;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;      D;07/11/2021;20/03/2022;12:30;7S8;  TUI2239;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;L      ;14/02/2022;21/03/2022;12:30;7S8;  TUI2239;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;  X    ;09/03/2022;23/03/2022;12:45;7S8;  TUI2196;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;     S ;12/03/2022;26/03/2022;12:50;75T;  CFG1412;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;     S ;05/03/2022;12/03/2022;13:45;32Q;  DLH1835;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;      D;06/03/2022;20/03/2022;13:55;321;  DLH1835;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;     S ;05/03/2022;05/03/2022;14:30;75T;  CFG1412;ALEMANIA;LPA
MUNICH /FRANZ JOSEF STRAUSS;MUC;  X    ;02/03/2022;23/03/2022;15:45;32B;  CFG1522;ALEMANIA;LPA
NANTES / ATLANTIQUE;NTE;      D;06/02/2022;20/03/2022;10:15;319;  VOE2739;FRANCIA;LPA
NANTES / ATLANTIQUE;NTE;     S ;05/03/2022;05/03/2022;10:15;319;  VOE2739;FRANCIA;LPA
NANTES / ATLANTIQUE;NTE;     S ;12/03/2022;26/03/2022;10:20;319;  VOE2739;FRANCIA;LPA
NEWCASTLE;NCL;   J  D;04/11/2021;24/03/2022;15:10;73H;  EXS542;REINO UNIDO;LPA
NEWCASTLE;NCL; M     ;25/01/2022;22/03/2022;15:10;73H;  EXS542;REINO UNIDO;LPA
NOUADHIBOU;NDB; M     ;07/12/2021;22/03/2022;12:30;E75;  MAI111;MAURITANIA;LPA
NOUADHIBOU;NDB;      D;31/10/2021;20/03/2022;12:40;E75;  MAI111;MAURITANIA;LPA
NOUAKCHOTT-OUMTOUNSY;NKC;  X    ;05/01/2022;23/03/2022;7:10;295;  IBB6504;MAURITANIA;LPA
NOUAKCHOTT-OUMTOUNSY;NKC;     S ;05/03/2022;26/03/2022;20:30;295;  IBB6504;MAURITANIA;LPA
NOUAKCHOTT-OUMTOUNSY;NKC;    V  ;05/11/2021;25/03/2022;20:40;E75;  MAI121;MAURITANIA;LPA
NUREMBERG;NUE; M     ;08/03/2022;22/03/2022;13:45;73H;  CXI2124;ALEMANIA;LPA
NUREMBERG;NUE;   J   ;20/01/2022;24/03/2022;19:25;73H;  CXI2142;ALEMANIA;LPA
NUREMBERG;NUE;     S ;22/01/2022;26/03/2022;20:15;73H;  CXI2168;ALEMANIA;LPA
OOSTENDE-BRUGGE / OOSTENDEN;OST;  X    ;23/02/2022;23/03/2022;10:25;7M8;  JAF1622;BELGICA;LPA
OOSTENDE-BRUGGE / OOSTENDEN;OST;     S ;05/03/2022;26/03/2022;10:25;7M8;  JAF1622;BELGICA;LPA
OSLO / GARDERMOEN;OSL;   J   ;16/12/2021;24/03/2022;8:00;73H;  NOZ5994;NORUEGA;LPA
OSLO / GARDERMOEN;OSL; M     ;21/12/2021;22/03/2022;8:05;73H;  NOZ5994;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;      D;27/02/2022;20/03/2022;13:05;73H;  SAS4698;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;      D;19/12/2021;20/03/2022;13:25;73H;  NOZ1815;NORUEGA;LPA
OSLO / GARDERMOEN;OSL; M     ;08/02/2022;22/03/2022;13:50;32N;  SAS4698;NORUEGA;LPA
OSLO / GARDERMOEN;OSL; M     ;22/02/2022;22/03/2022;14:40;73H;  NOZ8443;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;  X    ;02/03/2022;23/03/2022;15:00;73H;  SAS4698;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;     S ;12/03/2022;26/03/2022;15:10;73H;  SAS4698;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;     S ;06/11/2021;26/03/2022;15:20;73H;  NOZ1815;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;  X    ;16/02/2022;23/03/2022;15:20;73H;  NOZ8443;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;     S ;08/01/2022;26/03/2022;16:25;32N;  SAS4696;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;    V  ;04/02/2022;25/03/2022;16:30;32N;  SAS4698;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;  X VS ;03/11/2021;26/03/2022;16:45;73H;  NOZ1817;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;L      ;01/11/2021;21/03/2022;16:50;73H;  NOZ1817;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;L      ;07/02/2022;21/03/2022;17:00;32N;  SAS4698;NORUEGA;LPA
PALMA DE MALLORCA;PMI;L      ;06/12/2021;21/03/2022;8:30;295;  IBB5100;ESPAﾑA;LPA
PALMA DE MALLORCA;PMI; M     ;01/02/2022;22/03/2022;8:30;295;  IBB5100;ESPAﾑA;LPA
PALMA DE MALLORCA;PMI;    V  ;07/01/2022;25/03/2022;8:45;295;  IBB5100;ESPAﾑA;LPA
PALMA DE MALLORCA;PMI;   J   ;03/03/2022;24/03/2022;14:35;295;  IBB5100;ESPAﾑA;LPA
PALMA DE MALLORCA;PMI; M     ;16/11/2021;22/03/2022;17:05;73H;  RYR2296;ESPAﾑA;LPA
PALMA DE MALLORCA;PMI;     S ;01/01/2022;26/03/2022;19:35;73H;  RYR2296;ESPAﾑA;LPA
PAMPLONA;PNA;    V  ;07/01/2022;25/03/2022;14:25;295;  IBB5400;ESPAﾑA;LPA
PAMPLONA;PNA;      D;16/01/2022;20/03/2022;14:40;295;  IBB5400;ESPAﾑA;LPA
PARIS /ORLY;ORY;    V  ;04/03/2022;04/03/2022;6:50;321;  VLG6958;FRANCIA;LPA
PARIS /ORLY;ORY;      D;06/03/2022;13/03/2022;6:50;321;  VLG6958;FRANCIA;LPA
PARIS /ORLY;ORY;     S ;06/11/2021;26/03/2022;10:10;73H;  TVF3221;FRANCIA;LPA
PARIS /ORLY;ORY; M     ;25/01/2022;22/03/2022;11:45;73H;  TVF3221;FRANCIA;LPA
PARIS /ORLY;ORY;  X    ;02/03/2022;23/03/2022;13:40;320;  VLG6958;FRANCIA;LPA
PARIS /ORLY;ORY;     S ;05/03/2022;12/03/2022;17:40;321;  VLG6958;FRANCIA;LPA
PARIS/ CHARLES DE GAULLE;CDG;      D;06/03/2022;20/03/2022;14:45;320;  AFR9453;FRANCIA;LPA
PARIS/ CHARLES DE GAULLE;CDG;  X    ;02/03/2022;02/03/2022;14:50;319;  AFR9453;FRANCIA;LPA
PISA / GALILEO GALILEI;PSA;     S ;12/02/2022;26/03/2022;11:25;73H;  RYR1419;ITALIA;LPA
PRAGA /RUZYNE;PRG;     S ;05/03/2022;26/03/2022;17:10;73H;  TVS2041;REPUBLICA CHECA;LPA
PRAGA /RUZYNE;PRG;  X    ;02/03/2022;23/03/2022;18:25;73H;  TVS2040;REPUBLICA CHECA;LPA
ROTTERDAM;RTM;    V  ;11/02/2022;25/03/2022;15:05;73H;  TFL628;HOLANDA;LPA
ROTTERDAM;RTM;L      ;03/01/2022;21/03/2022;16:00;73H;  TFL620;HOLANDA;LPA
ROTTERDAM;RTM;   J   ;03/03/2022;24/03/2022;16:30;73H;  TFL625;HOLANDA;LPA
SALZBURGO /W. A. MOZART;SZG;      D;06/03/2022;20/03/2022;11:45;32A;  EWG4381;AUSTRIA;LPA
SAN SEBASTIAN;EAS;  X   D;01/12/2021;23/03/2022;8:30;295;  IBB5300;ESPAﾑA;LPA
SANTANDER-SEVE BALLESTEROS;SDR;   J   ;02/12/2021;24/03/2022;8:30;295;  IBB5900;ESPAﾑA;LPA
SANTANDER-SEVE BALLESTEROS;SDR;      D;02/01/2022;20/03/2022;16:10;295;  IBB5900;ESPAﾑA;LPA
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;   J  D;27/02/2022;24/03/2022;9:10;320;  VLG3163;ESPAﾑA;LPA
SANTIAGO-ROSALﾍA DE CASTRO;SCQ; M     ;15/03/2022;15/03/2022;9:10;320;  VLG3163;ESPAﾑA;LPA
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;    V  ;31/12/2021;25/03/2022;17:35;73H;  RYR7003;ESPAﾑA;LPA
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;L X    ;15/11/2021;23/03/2022;18:00;73H;  RYR7003;ESPAﾑA;LPA
SEVILLA;SVQ;    V  ;04/03/2022;11/03/2022;7:05;320;  VLG3049;ESPAﾑA;LPA
SEVILLA;SVQ;   J   ;03/03/2022;10/03/2022;8:25;320;  VLG3045;ESPAﾑA;LPA
SEVILLA;SVQ;     SD;29/01/2022;26/03/2022;8:45;320;  VLG3045;ESPAﾑA;LPA
SEVILLA;SVQ;   J   ;11/11/2021;24/03/2022;12:50;73H;  RYR7723;ESPAﾑA;LPA
SEVILLA;SVQ; M     ;16/11/2021;22/03/2022;13:25;73H;  RYR7723;ESPAﾑA;LPA
SEVILLA;SVQ;L      ;07/02/2022;21/03/2022;15:00;320;  VLG3051;ESPAﾑA;LPA
SEVILLA;SVQ; M     ;01/03/2022;22/03/2022;15:00;320;  VLG3045;ESPAﾑA;LPA
SEVILLA;SVQ;  X    ;02/03/2022;23/03/2022;15:30;320;  VLG3045;ESPAﾑA;LPA
SEVILLA;SVQ;L      ;07/02/2022;21/03/2022;19:45;73H;  RYR7723;ESPAﾑA;LPA
SEVILLA;SVQ;     S ;01/01/2022;26/03/2022;20:00;73H;  RYR7723;ESPAﾑA;LPA
SEVILLA;SVQ;      D;06/02/2022;20/03/2022;20:00;73H;  RYR7723;ESPAﾑA;LPA
SEVILLA;SVQ;   J   ;06/01/2022;24/03/2022;20:05;320;  VLG3047;ESPAﾑA;LPA
SEVILLA;SVQ;      D;13/02/2022;20/03/2022;20:05;320;  VLG3047;ESPAﾑA;LPA
SEVILLA;SVQ;L   VS ;28/02/2022;26/03/2022;20:05;320;  VLG3047;ESPAﾑA;LPA
SHANNON;SNN;     S ;08/01/2022;26/03/2022;10:25;73H;  RYR6072;IRLANDA;LPA
STAVANGER /SOLA;SVG;     S ;06/11/2021;26/03/2022;18:10;73H;  NOZ1837;NORUEGA;LPA
STUTTGART/ ECHTERDINGEN;STR;     S ;26/02/2022;26/03/2022;10:25;319;  EWG4381;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;      D;13/02/2022;20/03/2022;10:45;32A;  EWG2263;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;   J   ;03/03/2022;24/03/2022;11:05;32A;  EWG2263;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;L      ;07/03/2022;14/03/2022;15:10;7S8;  TUI2168;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;      D;13/03/2022;13/03/2022;16:20;7S8;  TUI2168;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;      D;20/02/2022;06/03/2022;16:40;7S8;  TUI2169;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;    V  ;25/02/2022;25/03/2022;16:40;7S8;  TUI2169;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;      D;13/03/2022;20/03/2022;16:55;320;  CFG1481;ALEMANIA;LPA
STUTTGART/ ECHTERDINGEN;STR;     S ;13/11/2021;26/03/2022;17:00;7S8;  TUI2169;ALEMANIA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   JVS ;04/11/2021;26/03/2022;7:00;295;  IBB153;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LM     ;13/12/2021;22/03/2022;7:00;295;  IBB153;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;16/01/2022;20/03/2022;7:00;295;  IBB153;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;7:00;295;  IBB153;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; M J   ;25/01/2022;24/03/2022;7:30;AT7;  IBB103;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;7:30;AT7;  IBB103;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L      ;07/03/2022;21/03/2022;7:30;AT7;  IBB103;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; M   SD;02/11/2021;26/03/2022;8:00;AT7;  IBB107;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L      ;13/12/2021;21/03/2022;8:00;AT7;  IBB107;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   JV  ;07/01/2022;25/03/2022;8:00;AT7;  IBB107;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;8:00;AT7;  IBB107;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; MXJ   ;02/11/2021;24/03/2022;8:30;AT7;  IBB105;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L   V  ;04/03/2022;25/03/2022;8:30;AT7;  IBB105;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LM     ;02/11/2021;22/03/2022;9:00;AT7;  IBB119;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   JVSD;08/01/2022;26/03/2022;9:00;AT7;  IBB119;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;9:00;AT7;  IBB119;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; MXJ   ;01/03/2022;24/03/2022;9:30;AT7;  IBB111;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;10/01/2022;26/03/2022;9:45;AT7;  CNF617;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;05/11/2021;25/03/2022;10:00;AT7;  IBB109;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;     S ;08/01/2022;26/03/2022;10:00;AT7;  IBB109;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJ   ;24/01/2022;24/03/2022;10:00;AT7;  IBB109;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L XJVSD;31/10/2021;26/03/2022;11:30;AT7;  IBB127;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; M     ;14/12/2021;22/03/2022;11:30;AT7;  IBB127;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; M JVS ;08/01/2022;26/03/2022;13:00;AT7;  IBB145;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;13:00;AT7;  IBB145;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;06/03/2022;20/03/2022;13:00;AT7;  IBB145;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;31/10/2021;26/03/2022;14:00;AT7;  IBB147;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;04/03/2022;25/03/2022;14:30;AT7;  IBB133;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LM JVS ;08/01/2022;26/03/2022;15:00;AT7;  IBB135;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;15:00;AT7;  IBB135;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;      D;06/03/2022;20/03/2022;15:00;AT7;  IBB135;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   JV D;03/03/2022;25/03/2022;15:30;AT7;  IBB117;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJV D;31/10/2021;25/03/2022;16:00;AT7;  CNF623;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LMXJVSD;31/10/2021;26/03/2022;16:00;AT7;  IBB167;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;     S ;15/01/2022;26/03/2022;16:00;AT7;  CNF623;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;27/02/2022;25/03/2022;16:30;AT7;  IBB171;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; MX V D;31/10/2021;25/03/2022;17:00;AT7;  IBB169;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L      ;13/12/2021;21/03/2022;17:00;AT7;  IBB169;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   J S ;08/01/2022;26/03/2022;17:00;AT7;  IBB169;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; MXJ   ;01/03/2022;24/03/2022;17:30;AT7;  IBB165;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;05/11/2021;25/03/2022;18:00;AT7;  IBB173;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LM J SD;06/01/2022;26/03/2022;18:00;AT7;  IBB173;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;18:00;AT7;  IBB173;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   J   ;03/03/2022;24/03/2022;18:30;AT7;  IBB177;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X  SD;03/11/2021;26/03/2022;19:00;AT7;  IBB179;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;LM     ;13/12/2021;22/03/2022;19:00;AT7;  IBB179;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   JV  ;13/01/2022;25/03/2022;19:00;AT7;  IBB179;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    V D;14/01/2022;25/03/2022;19:25;AT7;  IBB175;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   J   ;03/03/2022;24/03/2022;19:30;AT7;  IBB175;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L  JV D;31/10/2021;25/03/2022;20:00;AT7;  IBB191;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; MX    ;01/03/2022;23/03/2022;20:00;AT7;  IBB191;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    VSD;08/01/2022;26/03/2022;21:00;AT7;  IBB195;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; M J   ;25/01/2022;24/03/2022;21:00;AT7;  IBB195;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;  X    ;09/02/2022;23/03/2022;21:00;AT7;  IBB195;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L      ;07/03/2022;21/03/2022;21:00;AT7;  IBB195;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;L      ;01/11/2021;21/03/2022;22:00;AT7;  IBB193;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;    V  ;07/01/2022;25/03/2022;22:00;AT7;  IBB193;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN; MX  S ;11/01/2022;26/03/2022;22:00;AT7;  IBB193;ESPAﾑA;LPA
TENERIFE NORTE-C. LA LAGUNA;TFN;   J  D;13/01/2022;24/03/2022;22:15;AT7;  IBB193;ESPAﾑA;LPA
TENERIFE SUR;TFS;LMXJVSD;01/03/2022;26/03/2022;8:15;AT7;  IBB155;ESPAﾑA;LPA
TENERIFE SUR;TFS;     S ;05/03/2022;26/03/2022;13:30;AT7;  IBB151;ESPAﾑA;LPA
TENERIFE SUR;TFS;LMXJ   ;01/03/2022;24/03/2022;14:00;AT7;  IBB151;ESPAﾑA;LPA
TENERIFE SUR;TFS;    V D;04/03/2022;13/03/2022;15:20;AT7;  IBB151;ESPAﾑA;LPA
TENERIFE SUR;TFS;LMXJVSD;01/03/2022;26/03/2022;17:35;AT7;  IBB125;ESPAﾑA;LPA
TENERIFE SUR;TFS;    V D;04/03/2022;25/03/2022;22:15;AT7;  IBB157;ESPAﾑA;LPA
TENERIFE SUR;TFS;LMXJ S ;01/03/2022;26/03/2022;22:20;AT7;  IBB157;ESPAﾑA;LPA
TOULOUSE /BLAGNAC;TLS;     S ;06/11/2021;26/03/2022;11:00;295;  IBB9100;FRANCIA;LPA
TREVISO/S.ANGELO (MIL);TSF;     S ;05/03/2022;12/03/2022;16:25;73H;  RYR2195;ITALIA;LPA
TRONDHEIM /VAERNES;TRD;  X    ;03/11/2021;23/03/2022;16:30;73H;  NOZ1771;NORUEGA;LPA
TRONDHEIM /VAERNES;TRD;     S ;18/12/2021;26/03/2022;16:30;73H;  NOZ1771;NORUEGA;LPA
TURIN /CITTA DI TORINO;TRN;     S ;22/01/2022;26/03/2022;10:30;295;  IBB9300;ITALIA;LPA
VALENCIA;VLC; M     ;15/02/2022;22/03/2022;9:15;320;  VLG1175;ESPAﾑA;LPA
VALENCIA;VLC;     S ;12/03/2022;19/03/2022;9:25;320;  VLG1175;ESPAﾑA;LPA
VALENCIA;VLC;      D;14/11/2021;20/03/2022;19:20;73H;  RYR7201;ESPAﾑA;LPA
VALENCIA;VLC;     S ;05/02/2022;26/03/2022;19:30;73H;  RYR7201;ESPAﾑA;LPA
VALENCIA;VLC;  X    ;03/11/2021;23/03/2022;19:55;73H;  RYR7201;ESPAﾑA;LPA
VENECIA /MARCO POLO;VCE;    V  ;04/02/2022;25/03/2022;10:20;295;  IBB9400;ITALIA;LPA
VERONA /VILLAFRANCA;VRN;L      ;28/02/2022;21/03/2022;12:55;7S8;  NOS1764;ITALIA;LPA
VIENA  /INTERNACIONAL;VIE;     S ;01/01/2022;26/03/2022;10:45;320;  RYR2571;AUSTRIA;LPA
VIENA  /INTERNACIONAL;VIE;   J   ;06/01/2022;24/03/2022;16:00;320;  AUA9504;AUSTRIA;LPA
VIENA  /INTERNACIONAL;VIE;     S ;05/03/2022;26/03/2022;16:00;320;  AUA9504;AUSTRIA;LPA
VIENA  /INTERNACIONAL;VIE;    V  ;04/02/2022;04/03/2022;16:10;321;  WZZ2966;AUSTRIA;LPA
VIENA  /INTERNACIONAL;VIE;    V  ;11/03/2022;11/03/2022;18:50;321;  WZZ2966;AUSTRIA;LPA
VIGO;VGO;  X   D;01/12/2021;23/03/2022;8:30;295;  IBB5230;ESPAﾑA;LPA
VIGO;VGO;    V  ;18/02/2022;25/03/2022;16:25;295;  IBB5230;ESPAﾑA;LPA
VITORIA;VIT;     S ;05/03/2022;26/03/2022;14:40;295;  IBB5820;ESPAﾑA;LPA
ZARAGOZA;ZAZ;L      ;06/12/2021;21/03/2022;14:35;295;  IBB5500;ESPAﾑA;LPA
ZARAGOZA;ZAZ;  X    ;02/03/2022;23/03/2022;14:35;295;  IBB5500;ESPAﾑA;LPA
ZURICH;ZRH;  X   D;09/01/2022;23/03/2022;11:00;320;  EDW201;SUIZA;LPA
ZURICH;ZRH;    V  ;11/02/2022;25/03/2022;11:40;320;  EDW203;SUIZA;LPA
ZURICH;ZRH;   J   ;03/03/2022;24/03/2022;13:55;320;  EDW201;SUIZA;LPA
ZURICH;ZRH;L      ;07/03/2022;21/03/2022;14:50;320;  EDW201;SUIZA;LPA
ZURICH;ZRH; M     ;01/03/2022;22/03/2022;16:25;320;  EDW201;SUIZA;LPA
ZURICH;ZRH;    V  ;18/02/2022;25/03/2022;17:00;320;  EDW201;SUIZA;LPA
ZURICH;ZRH;     S ;05/03/2022;26/03/2022;17:30;320;  EDW201;SUIZA;LPA
AALBORG;AAL;L      ;07/03/2022;21/03/2022;14:00;73H;  JTD422;DINAMARCA;LPA
AALBORG;AAL;L      ;28/02/2022;21/03/2022;14:30;32B;  VKG1087;DINAMARCA;LPA
AALESUND/VIGRA;AES;     S ;12/03/2022;26/03/2022;14:10;73W;  SAS7414;NORUEGA;LPA
AALESUND/VIGRA;AES;     S ;06/11/2021;26/03/2022;16:10;73H;  NOZ9031;NORUEGA;LPA
BELGRADO / BEOGRAD;BEG;   J   ;10/03/2022;24/03/2022;7:30;7M8;  TVS2048;REPUBLICA DE SERBIA;LPA
BERGEN/FLESLAND;BGO;     S ;05/03/2022;19/03/2022;13:00;32B;  VKG1523;NORUEGA;LPA
BERGEN/FLESLAND;BGO;     S ;18/12/2021;26/03/2022;14:00;73H;  SAS7366;NORUEGA;LPA
BERGEN/FLESLAND;BGO;     S ;06/11/2021;26/03/2022;17:45;73H;  NOZ9171;NORUEGA;LPA
BERLIN BRANDENBURG;BER; M     ;01/03/2022;01/03/2022;13:50;320;  SDR3421;ALEMANIA;LPA
BERLIN BRANDENBURG;BER; M     ;08/03/2022;22/03/2022;13:50;319;  SDR3228;ALEMANIA;LPA
BILLUND;BLL;     S ;19/02/2022;19/03/2022;12:35;320;  DTR511;DINAMARCA;LPA
BILLUND;BLL;     S ;05/03/2022;26/03/2022;12:45;32B;  VKG1219;DINAMARCA;LPA
BILLUND;BLL;      D;06/03/2022;20/03/2022;12:45;32A;  FLI7181;DINAMARCA;LPA
BILLUND;BLL;  X    ;09/02/2022;16/03/2022;13:10;32B;  VKG1217;DINAMARCA;LPA
BILLUND;BLL;   J   ;11/11/2021;24/03/2022;13:30;32B;  VKG1215;DINAMARCA;LPA
BILLUND;BLL;   J   ;03/03/2022;17/03/2022;13:45;73H;  JTD516;DINAMARCA;LPA
BILLUND;BLL;      D;06/03/2022;20/03/2022;13:45;73H;  JTD518;DINAMARCA;LPA
BILLUND;BLL;     S ;12/03/2022;26/03/2022;14:50;32Q;  NVR152;DINAMARCA;LPA
BIRMINGHAM / INTERNACIONAL;BHX;   J   ;03/03/2022;24/03/2022;14:00;7M8;  TOM7427;REINO UNIDO;LPA
BIRMINGHAM / INTERNACIONAL;BHX;L      ;07/03/2022;21/03/2022;15:55;7M8;  TOM7121;REINO UNIDO;LPA
BIRMINGHAM / INTERNACIONAL;BHX;     S ;05/03/2022;19/03/2022;19:20;7M8;  TOM7675;REINO UNIDO;LPA
BODO;BOO;    V  ;17/12/2021;25/03/2022;8:00;73H;  NOZ9081;NORUEGA;LPA
BOURNEMOUTH  INTL;BOH;L      ;20/12/2021;21/03/2022;13:35;73H;  TOM6181;REINO UNIDO;LPA
BREMEN;BRE;      D;06/02/2022;20/03/2022;15:25;320;  SDR3697;ALEMANIA;LPA
BRISTOL;BRS;   J   ;24/02/2022;24/03/2022;14:20;7M8;  TOM6469;REINO UNIDO;LPA
BRISTOL;BRS;L      ;07/03/2022;21/03/2022;15:50;7M8;  TOM6115;REINO UNIDO;LPA
BRUSELAS;BRU;   J   ;03/03/2022;10/03/2022;12:10;73H;  CXI4993;BELGICA;LPA
BRUSELAS;BRU;      D;06/03/2022;13/03/2022;13:10;73H;  CXI7993;BELGICA;LPA
CARDIFF-WALES;CWL;     S ;05/03/2022;26/03/2022;19:00;7M8;  TOM6659;REINO UNIDO;LPA
