num_vuelo;dia_sem;destino;codigo;hora_salida;aeronave;pais;origen
  IBB112;2022-03-10;GRAN CANARIA;LPA;9:30;AT7;ESPANIA;TFN
  IBB112;2022-03-09;GRAN CANARIA;LPA;9:30;AT7;ESPANIA;TFN
  IBB112;2022-03-08;GRAN CANARIA;LPA;9:30;AT7;ESPANIA;TFN
  IBB120;2022-03-11;GRAN CANARIA;LPA;10:00;AT7;ESPANIA;TFN
  IBB120;2022-03-09;GRAN CANARIA;LPA;10:00;AT7;ESPANIA;TFN
  IBB120;2022-03-07;GRAN CANARIA;LPA;10:00;AT7;ESPANIA;TFN
  IBB120;2022-03-12;GRAN CANARIA;LPA;10:00;AT7;ESPANIA;TFN
  IBB120;2022-03-10;GRAN CANARIA;LPA;10:00;AT7;ESPANIA;TFN
  CNF618;2022-03-13;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  CNF618;2022-03-12;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  CNF618;2022-03-11;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  CNF618;2022-03-10;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  CNF618;2022-03-09;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  CNF618;2022-03-08;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  CNF618;2022-03-07;GRAN CANARIA;LPA;10:45;AT7;ESPANIA;TFN
  IBB110;2022-03-13;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB110;2022-03-12;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB110;2022-03-11;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB110;2022-03-10;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB110;2022-03-09;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB110;2022-03-08;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB110;2022-03-07;GRAN CANARIA;LPA;11:30;AT7;ESPANIA;TFN
  IBB134;2022-03-12;GRAN CANARIA;LPA;13:00;AT7;ESPANIA;TFN
  IBB134;2022-03-11;GRAN CANARIA;LPA;13:00;AT7;ESPANIA;TFN
  IBB134;2022-03-10;GRAN CANARIA;LPA;13:00;AT7;ESPANIA;TFN
  IBB134;2022-03-08;GRAN CANARIA;LPA;13:00;AT7;ESPANIA;TFN
  IBB158;2022-03-13;GRAN CANARIA;LPA;14:00;AT7;ESPANIA;TFN
  IBB158;2022-03-12;GRAN CANARIA;LPA;14:00;AT7;ESPANIA;TFN
  IBB158;2022-03-10;GRAN CANARIA;LPA;14:00;AT7;ESPANIA;TFN
  IBB158;2022-03-09;GRAN CANARIA;LPA;14:00;AT7;ESPANIA;TFN
  IBB158;2022-03-08;GRAN CANARIA;LPA;14:00;AT7;ESPANIA;TFN
  IBB158;2022-03-07;GRAN CANARIA;LPA;14:00;AT7;ESPANIA;TFN
  IBB160;2022-03-13;GRAN CANARIA;LPA;15:00;AT7;ESPANIA;TFN
  IBB160;2022-03-11;GRAN CANARIA;LPA;15:00;AT7;ESPANIA;TFN
  IBB160;2022-03-12;GRAN CANARIA;LPA;15:00;AT7;ESPANIA;TFN
  IBB160;2022-03-10;GRAN CANARIA;LPA;15:00;AT7;ESPANIA;TFN
  IBB160;2022-03-08;GRAN CANARIA;LPA;15:00;AT7;ESPANIA;TFN
  IBB160;2022-03-07;GRAN CANARIA;LPA;15:00;AT7;ESPANIA;TFN
  IBB146;2022-03-11;GRAN CANARIA;LPA;15:30;AT7;ESPANIA;TFN
  IBB146;2022-03-10;GRAN CANARIA;LPA;15:30;AT7;ESPANIA;TFN
  IBB166;2022-03-13;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB166;2022-03-12;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB166;2022-03-09;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB166;2022-03-08;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB166;2022-03-07;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB166;2022-03-11;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB166;2022-03-10;GRAN CANARIA;LPA;16:00;AT7;ESPANIA;TFN
  IBB168;2022-03-13;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFN
  IBB168;2022-03-11;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFN
  IBB168;2022-03-10;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFN
  IBB168;2022-03-09;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFN
  IBB168;2022-03-08;GRAN CANARIA;LPA;16:30;AT7;ESPANIA;TFN
  IBB170;2022-03-13;GRAN CANARIA;LPA;17:00;AT7;ESPANIA;TFN
  IBB170;2022-03-11;GRAN CANARIA;LPA;17:00;AT7;ESPANIA;TFN
  IBB170;2022-03-09;GRAN CANARIA;LPA;17:00;AT7;ESPANIA;TFN
  IBB170;2022-03-08;GRAN CANARIA;LPA;17:00;AT7;ESPANIA;TFN
  IBB170;2022-03-12;GRAN CANARIA;LPA;17:00;AT7;ESPANIA;TFN
  IBB170;2022-03-10;GRAN CANARIA;LPA;17:00;AT7;ESPANIA;TFN
  IBB172;2022-03-13;GRAN CANARIA;LPA;17:30;AT7;ESPANIA;TFN
  IBB172;2022-03-11;GRAN CANARIA;LPA;17:30;AT7;ESPANIA;TFN
  IBB178;2022-03-13;GRAN CANARIA;LPA;18:00;AT7;ESPANIA;TFN
  IBB178;2022-03-12;GRAN CANARIA;LPA;18:00;AT7;ESPANIA;TFN
  IBB178;2022-03-10;GRAN CANARIA;LPA;18:00;AT7;ESPANIA;TFN
  IBB178;2022-03-08;GRAN CANARIA;LPA;18:00;AT7;ESPANIA;TFN
  IBB178;2022-03-07;GRAN CANARIA;LPA;18:00;AT7;ESPANIA;TFN
  CNF668;2022-03-11;GRAN CANARIA;LPA;18:55;AT7;ESPANIA;TFN
  CNF668;2022-03-09;GRAN CANARIA;LPA;18:55;AT7;ESPANIA;TFN
  CNF668;2022-03-08;GRAN CANARIA;LPA;18:55;AT7;ESPANIA;TFN
  CNF668;2022-03-07;GRAN CANARIA;LPA;18:55;AT7;ESPANIA;TFN
  CNF668;2022-03-13;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  CNF668;2022-03-12;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  CNF668;2022-03-10;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB186;2022-03-13;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB186;2022-03-12;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB186;2022-03-10;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB186;2022-03-09;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB186;2022-03-08;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB186;2022-03-07;GRAN CANARIA;LPA;19:00;AT7;ESPANIA;TFN
  IBB188;2022-03-11;GRAN CANARIA;LPA;20:00;AT7;ESPANIA;TFN
  IBB188;2022-03-10;GRAN CANARIA;LPA;20:00;AT7;ESPANIA;TFN
  IBB188;2022-03-07;GRAN CANARIA;LPA;20:00;AT7;ESPANIA;TFN
  IBB188;2022-03-09;GRAN CANARIA;LPA;20:00;AT7;ESPANIA;TFN
  IBB188;2022-03-08;GRAN CANARIA;LPA;20:00;AT7;ESPANIA;TFN
  IBB192;2022-03-13;GRAN CANARIA;LPA;21:00;AT7;ESPANIA;TFN
  IBB192;2022-03-12;GRAN CANARIA;LPA;21:00;AT7;ESPANIA;TFN
  IBB192;2022-03-11;GRAN CANARIA;LPA;21:00;AT7;ESPANIA;TFN
  IBB192;2022-03-10;GRAN CANARIA;LPA;21:00;AT7;ESPANIA;TFN
  IBB192;2022-03-08;GRAN CANARIA;LPA;21:00;AT7;ESPANIA;TFN
  IBB190;2022-03-13;GRAN CANARIA;LPA;22:00;AT7;ESPANIA;TFN
  IBB190;2022-03-07;GRAN CANARIA;LPA;22:00;AT7;ESPANIA;TFN
  IBB190;2022-03-12;GRAN CANARIA;LPA;22:00;AT7;ESPANIA;TFN
  IBB190;2022-03-09;GRAN CANARIA;LPA;22:00;AT7;ESPANIA;TFN
  IBB190;2022-03-08;GRAN CANARIA;LPA;22:00;AT7;ESPANIA;TFN
  IBB5750;2022-03-11;JEREZ DE LA FRONTERA/ LA PARRA;XRY;15:45;295;ESPANIA;TFN
  IBB5750;2022-03-07;JEREZ DE LA FRONTERA/ LA PARRA;XRY;15:45;295;ESPANIA;TFN
  IBB651;2022-03-13;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB651;2022-03-12;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB651;2022-03-11;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB651;2022-03-10;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB651;2022-03-09;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB651;2022-03-08;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB651;2022-03-07;LA GOMERA;GMZ;9:30;AT7;ESPANIA;TFN
  IBB653;2022-03-13;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB653;2022-03-12;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB653;2022-03-11;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB653;2022-03-10;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB653;2022-03-09;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB653;2022-03-08;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB653;2022-03-07;LA GOMERA;GMZ;17:00;AT7;ESPANIA;TFN
  IBB605;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  IBB605;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  IBB605;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  IBB605;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  IBB605;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  IBB605;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  IBB605;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:30;AT7;ESPANIA;TFN
  CNF412;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  CNF412;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  CNF412;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  CNF412;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  CNF412;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  CNF412;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  CNF412;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;7:45;AT7;ESPANIA;TFN
  IBB607;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;8:00;AT7;ESPANIA;TFN
  IBB607;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;8:00;AT7;ESPANIA;TFN
  IBB607;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;8:00;AT7;ESPANIA;TFN
  IBB607;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;8:00;AT7;ESPANIA;TFN
  IBB607;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;8:00;AT7;ESPANIA;TFN
  IBB607;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;8:00;AT7;ESPANIA;TFN
  IBB611;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  IBB611;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  IBB611;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  IBB611;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  IBB611;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  IBB611;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  IBB611;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:00;AT7;ESPANIA;TFN
  CNF418;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  CNF418;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  CNF418;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  CNF418;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  CNF418;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  CNF418;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  CNF418;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;9:45;AT7;ESPANIA;TFN
  IBB609;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;10:00;AT7;ESPANIA;TFN
  IBB609;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;10:00;AT7;ESPANIA;TFN
  IBB617;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;11:00;AT7;ESPANIA;TFN
  IBB617;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;11:00;AT7;ESPANIA;TFN
  IBB617;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;11:00;AT7;ESPANIA;TFN
  IBB617;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;11:00;AT7;ESPANIA;TFN
  IBB617;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;11:00;AT7;ESPANIA;TFN
  IBB621;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB621;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB621;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB621;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB621;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB621;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB621;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;13:00;AT7;ESPANIA;TFN
  IBB631;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;15:00;AT7;ESPANIA;TFN
  IBB631;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;15:00;AT7;ESPANIA;TFN
  IBB631;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;15:00;AT7;ESPANIA;TFN
  IBB631;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;15:00;AT7;ESPANIA;TFN
  IBB631;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;15:00;AT7;ESPANIA;TFN
  IBB633;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;16:00;AT7;ESPANIA;TFN
  IBB633;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;16:00;AT7;ESPANIA;TFN
  IBB633;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;16:00;AT7;ESPANIA;TFN
  IBB633;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;16:00;AT7;ESPANIA;TFN
  IBB633;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;16:00;AT7;ESPANIA;TFN
  IBB633;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;16:00;AT7;ESPANIA;TFN
  IBB623;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  IBB623;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  IBB623;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  IBB623;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  IBB623;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  CNF454;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;17:00;AT7;ESPANIA;TFN
  IBB637;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB637;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB637;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB637;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB637;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB637;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB637;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;18:00;AT7;ESPANIA;TFN
  IBB639;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:00;AT7;ESPANIA;TFN
  IBB639;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:00;AT7;ESPANIA;TFN
  IBB639;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:00;AT7;ESPANIA;TFN
  IBB639;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:00;AT7;ESPANIA;TFN
  IBB639;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:00;AT7;ESPANIA;TFN
  IBB639;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:00;AT7;ESPANIA;TFN
  CNF467;2022-03-12;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:15;AT7;ESPANIA;TFN
  CNF467;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:15;AT7;ESPANIA;TFN
  CNF467;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:15;AT7;ESPANIA;TFN
  CNF467;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:15;AT7;ESPANIA;TFN
  CNF467;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:15;AT7;ESPANIA;TFN
  CNF467;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:30;AT7;ESPANIA;TFN
  CNF467;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;19:30;AT7;ESPANIA;TFN
  IBB641;2022-03-13;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:00;AT7;ESPANIA;TFN
  IBB641;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:00;AT7;ESPANIA;TFN
  IBB627;2022-03-11;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:10;AT7;ESPANIA;TFN
  IBB627;2022-03-10;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:10;AT7;ESPANIA;TFN
  IBB627;2022-03-09;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:10;AT7;ESPANIA;TFN
  IBB627;2022-03-08;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:10;AT7;ESPANIA;TFN
  IBB627;2022-03-07;LA PALMA /STA.CRUZ DE LA PALMA;SPC;20:10;AT7;ESPANIA;TFN
  IBB452;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;7:00;AT7;ESPANIA;TFN
  IBB452;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;7:00;AT7;ESPANIA;TFN
  IBB452;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;7:00;AT7;ESPANIA;TFN
  IBB452;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;7:00;AT7;ESPANIA;TFN
  IBB452;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;7:00;AT7;ESPANIA;TFN
  IBB452;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;7:00;AT7;ESPANIA;TFN
  IBB458;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB458;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB458;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB458;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB458;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB458;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB458;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;8:20;AT7;ESPANIA;TFN
  IBB468;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  IBB468;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  IBB468;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  IBB468;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  IBB468;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  IBB468;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  IBB468;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;10:00;AT7;ESPANIA;TFN
  CNF546;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;11:45;AT7;ESPANIA;TFN
  CNF546;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;11:45;AT7;ESPANIA;TFN
  CNF546;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;11:45;AT7;ESPANIA;TFN
  CNF546;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;11:45;AT7;ESPANIA;TFN
  CNF546;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;11:45;AT7;ESPANIA;TFN
  IBB470;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;14:00;AT7;ESPANIA;TFN
  IBB470;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;14:00;AT7;ESPANIA;TFN
  IBB470;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;14:00;AT7;ESPANIA;TFN
  IBB470;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;14:00;AT7;ESPANIA;TFN
  IBB470;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;14:00;AT7;ESPANIA;TFN
  IBB470;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;14:00;AT7;ESPANIA;TFN
  CNF546;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;14:05;AT7;ESPANIA;TFN
  CNF546;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;14:05;AT7;ESPANIA;TFN
  IBB474;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;16:50;AT7;ESPANIA;TFN
  IBB474;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;16:50;AT7;ESPANIA;TFN
  IBB474;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;16:50;AT7;ESPANIA;TFN
  IBB474;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;16:50;AT7;ESPANIA;TFN
  IBB474;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;16:50;AT7;ESPANIA;TFN
  IBB474;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;16:50;AT7;ESPANIA;TFN
  IBB456;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;18:00;AT7;ESPANIA;TFN
  IBB456;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;18:00;AT7;ESPANIA;TFN
  IBB484;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;19:30;AT7;ESPANIA;TFN
  IBB484;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;19:30;AT7;ESPANIA;TFN
  IBB484;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;19:30;AT7;ESPANIA;TFN
  IBB484;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;19:30;AT7;ESPANIA;TFN
  IBB484;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;19:30;AT7;ESPANIA;TFN
  IBB484;2022-03-07;LANZAROTE CÉSAR MANRIQUE;ACE;19:30;AT7;ESPANIA;TFN
  IBB488;2022-03-13;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
  IBB488;2022-03-12;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
  IBB488;2022-03-11;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
  IBB488;2022-03-10;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
  IBB488;2022-03-09;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
  IBB488;2022-03-08;LANZAROTE CÉSAR MANRIQUE;ACE;22:00;AT7;ESPANIA;TFN
