num_vuelo;dia_sem;destino;codigo;hora_salida;aeronave;pais;origen
  EZY1910;2022-03-12;MANCHESTER /INTERNACIONAL;MAN;20:50;320;REINO-UNIDO;LPA
  RYR3322;2022-03-12;MEMMINGEN;FMM;10:30;73H;ALEMANIA;LPA
  RYR3322;2022-03-08;MEMMINGEN;FMM;10:50;73H;ALEMANIA;LPA
  RYR5522;2022-03-10;MILAN /MALPENSA;MXP;12:30;7M8;ITALIA;LPA
  NOS1620;2022-03-07;MILAN /MALPENSA;MXP;13:40;7S8;ITALIA;LPA
  RYR5522;2022-03-13;MILAN /MALPENSA;MXP;17:45;7M8;ITALIA;LPA
  RYR6093;2022-03-12;MILAN/BERGAMO;BGY;10:55;7M8;ITALIA;LPA
  RYR6093;2022-03-08;MILAN/BERGAMO;BGY;18:40;7M8;ITALIA;LPA
  RYR6093;2022-03-13;MILAN/BERGAMO;BGY;18:40;7M8;ITALIA;LPA
  RYR6093;2022-03-10;MILAN/BERGAMO;BGY;19:05;7M8;ITALIA;LPA
  CXI9036;2022-03-09;MUENSTER;FMO;16:50;73H;ALEMANIA;LPA
  CXI9068;2022-03-12;MUENSTER;FMO;18:10;73H;ALEMANIA;LPA
  TUI2239;2022-03-13;MUNICH /FRANZ JOSEF STRAUSS;MUC;12:30;7S8;ALEMANIA;LPA
  TUI2239;2022-03-07;MUNICH /FRANZ JOSEF STRAUSS;MUC;12:30;7S8;ALEMANIA;LPA
  TUI2196;2022-03-09;MUNICH /FRANZ JOSEF STRAUSS;MUC;12:45;7S8;ALEMANIA;LPA
  CFG1412;2022-03-12;MUNICH /FRANZ JOSEF STRAUSS;MUC;12:50;75T;ALEMANIA;LPA
  DLH1835;2022-03-12;MUNICH /FRANZ JOSEF STRAUSS;MUC;13:45;32Q;ALEMANIA;LPA
  DLH1835;2022-03-13;MUNICH /FRANZ JOSEF STRAUSS;MUC;13:55;321;ALEMANIA;LPA
  CFG1522;2022-03-09;MUNICH /FRANZ JOSEF STRAUSS;MUC;15:45;32B;ALEMANIA;LPA
  VOE2739;2022-03-13;NANTES / ATLANTIQUE;NTE;10:15;319;FRANCIA;LPA
  VOE2739;2022-03-12;NANTES / ATLANTIQUE;NTE;10:20;319;FRANCIA;LPA
  EXS542;2022-03-08;NEWCASTLE;NCL;15:10;73H;REINO-UNIDO;LPA
  MAI111;2022-03-08;NOUADHIBOU;NDB;12:30;E75;MAURITANIA;LPA
  MAI111;2022-03-13;NOUADHIBOU;NDB;12:40;E75;MAURITANIA;LPA
  IBB6504;2022-03-09;NOUAKCHOTT-OUMTOUNSY;NKC;7:10;295;MAURITANIA;LPA
  IBB6504;2022-03-12;NOUAKCHOTT-OUMTOUNSY;NKC;20:30;295;MAURITANIA;LPA
  MAI121;2022-03-11;NOUAKCHOTT-OUMTOUNSY;NKC;20:40;E75;MAURITANIA;LPA
  CXI2124;2022-03-08;NUREMBERG;NUE;13:45;73H;ALEMANIA;LPA
  CXI2142;2022-03-10;NUREMBERG;NUE;19:25;73H;ALEMANIA;LPA
  CXI2168;2022-03-12;NUREMBERG;NUE;20:15;73H;ALEMANIA;LPA
  JAF1622;2022-03-09;OOSTENDE-BRUGGE / OOSTENDEN;OST;10:25;7M8;BELGICA;LPA
  JAF1622;2022-03-12;OOSTENDE-BRUGGE / OOSTENDEN;OST;10:25;7M8;BELGICA;LPA
  NOZ5994;2022-03-10;OSLO / GARDERMOEN;OSL;8:00;73H;NORUEGA;LPA
  NOZ5994;2022-03-08;OSLO / GARDERMOEN;OSL;8:05;73H;NORUEGA;LPA
  SAS4698;2022-03-13;OSLO / GARDERMOEN;OSL;13:05;73H;NORUEGA;LPA
  NOZ1815;2022-03-13;OSLO / GARDERMOEN;OSL;13:25;73H;NORUEGA;LPA
  SAS4698;2022-03-08;OSLO / GARDERMOEN;OSL;13:50;32N;NORUEGA;LPA
  NOZ8443;2022-03-08;OSLO / GARDERMOEN;OSL;14:40;73H;NORUEGA;LPA
  SAS4698;2022-03-09;OSLO / GARDERMOEN;OSL;15:00;73H;NORUEGA;LPA
  SAS4698;2022-03-12;OSLO / GARDERMOEN;OSL;15:10;73H;NORUEGA;LPA
  NOZ1815;2022-03-12;OSLO / GARDERMOEN;OSL;15:20;73H;NORUEGA;LPA
  NOZ8443;2022-03-09;OSLO / GARDERMOEN;OSL;15:20;73H;NORUEGA;LPA
  SAS4696;2022-03-12;OSLO / GARDERMOEN;OSL;16:25;32N;NORUEGA;LPA
  SAS4698;2022-03-11;OSLO / GARDERMOEN;OSL;16:30;32N;NORUEGA;LPA
  NOZ1817;2022-03-07;OSLO / GARDERMOEN;OSL;16:50;73H;NORUEGA;LPA
  SAS4698;2022-03-07;OSLO / GARDERMOEN;OSL;17:00;32N;NORUEGA;LPA
  IBB5100;2022-03-07;PALMA DE MALLORCA;PMI;8:30;295;ESPANIA;LPA
  IBB5100;2022-03-08;PALMA DE MALLORCA;PMI;8:30;295;ESPANIA;LPA
  IBB5100;2022-03-11;PALMA DE MALLORCA;PMI;8:45;295;ESPANIA;LPA
  IBB5100;2022-03-10;PALMA DE MALLORCA;PMI;14:35;295;ESPANIA;LPA
  RYR2296;2022-03-08;PALMA DE MALLORCA;PMI;17:05;73H;ESPANIA;LPA
  RYR2296;2022-03-12;PALMA DE MALLORCA;PMI;19:35;73H;ESPANIA;LPA
  IBB5400;2022-03-11;PAMPLONA;PNA;14:25;295;ESPANIA;LPA
  IBB5400;2022-03-13;PAMPLONA;PNA;14:40;295;ESPANIA;LPA
  VLG6958;2022-03-13;PARIS /ORLY;ORY;6:50;321;FRANCIA;LPA
  TVF3221;2022-03-12;PARIS /ORLY;ORY;10:10;73H;FRANCIA;LPA
  TVF3221;2022-03-08;PARIS /ORLY;ORY;11:45;73H;FRANCIA;LPA
  VLG6958;2022-03-09;PARIS /ORLY;ORY;13:40;320;FRANCIA;LPA
  VLG6958;2022-03-12;PARIS /ORLY;ORY;17:40;321;FRANCIA;LPA
  AFR9453;2022-03-13;PARIS/ CHARLES DE GAULLE;CDG;14:45;320;FRANCIA;LPA
  RYR1419;2022-03-12;PISA / GALILEO GALILEI;PSA;11:25;73H;ITALIA;LPA
  TVS2041;2022-03-12;PRAGA /RUZYNE;PRG;17:10;73H;REPUBLICA-CHECA;LPA
  TVS2040;2022-03-09;PRAGA /RUZYNE;PRG;18:25;73H;REPUBLICA-CHECA;LPA
  TFL628;2022-03-11;ROTTERDAM;RTM;15:05;73H;HOLANDA;LPA
  TFL620;2022-03-07;ROTTERDAM;RTM;16:00;73H;HOLANDA;LPA
  TFL625;2022-03-10;ROTTERDAM;RTM;16:30;73H;HOLANDA;LPA
  EWG4381;2022-03-13;SALZBURGO /W. A. MOZART;SZG;11:45;32A;AUSTRIA;LPA
  IBB5900;2022-03-10;SANTANDER-SEVE BALLESTEROS;SDR;8:30;295;ESPANIA;LPA
  IBB5900;2022-03-13;SANTANDER-SEVE BALLESTEROS;SDR;16:10;295;ESPANIA;LPA
  RYR7003;2022-03-11;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;17:35;73H;ESPANIA;LPA
  VLG3049;2022-03-11;SEVILLA;SVQ;7:05;320;ESPANIA;LPA
  VLG3045;2022-03-10;SEVILLA;SVQ;8:25;320;ESPANIA;LPA
  RYR7723;2022-03-10;SEVILLA;SVQ;12:50;73H;ESPANIA;LPA
  RYR7723;2022-03-08;SEVILLA;SVQ;13:25;73H;ESPANIA;LPA
  VLG3051;2022-03-07;SEVILLA;SVQ;15:00;320;ESPANIA;LPA
  VLG3045;2022-03-08;SEVILLA;SVQ;15:00;320;ESPANIA;LPA
  VLG3045;2022-03-09;SEVILLA;SVQ;15:30;320;ESPANIA;LPA
  RYR7723;2022-03-07;SEVILLA;SVQ;19:45;73H;ESPANIA;LPA
  RYR7723;2022-03-12;SEVILLA;SVQ;20:00;73H;ESPANIA;LPA
  RYR7723;2022-03-13;SEVILLA;SVQ;20:00;73H;ESPANIA;LPA
  VLG3047;2022-03-10;SEVILLA;SVQ;20:05;320;ESPANIA;LPA
  VLG3047;2022-03-13;SEVILLA;SVQ;20:05;320;ESPANIA;LPA
  RYR6072;2022-03-12;SHANNON;SNN;10:25;73H;IRLANDA;LPA
  NOZ1837;2022-03-12;STAVANGER /SOLA;SVG;18:10;73H;NORUEGA;LPA
  EWG4381;2022-03-12;STUTTGART/ ECHTERDINGEN;STR;10:25;319;ALEMANIA;LPA
  EWG2263;2022-03-13;STUTTGART/ ECHTERDINGEN;STR;10:45;32A;ALEMANIA;LPA
  EWG2263;2022-03-10;STUTTGART/ ECHTERDINGEN;STR;11:05;32A;ALEMANIA;LPA
  TUI2168;2022-03-07;STUTTGART/ ECHTERDINGEN;STR;15:10;7S8;ALEMANIA;LPA
  TUI2168;2022-03-13;STUTTGART/ ECHTERDINGEN;STR;16:20;7S8;ALEMANIA;LPA
  TUI2169;2022-03-11;STUTTGART/ ECHTERDINGEN;STR;16:40;7S8;ALEMANIA;LPA
  CFG1481;2022-03-13;STUTTGART/ ECHTERDINGEN;STR;16:55;320;ALEMANIA;LPA
  TUI2169;2022-03-12;STUTTGART/ ECHTERDINGEN;STR;17:00;7S8;ALEMANIA;LPA
  IBB153;2022-03-13;TENERIFE NORTE-C. LA LAGUNA;TFN;7:00;295;ESPANIA;LPA
  IBB153;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;7:00;295;ESPANIA;LPA
  IBB103;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;7:30;AT7;ESPANIA;LPA
  IBB103;2022-03-07;TENERIFE NORTE-C. LA LAGUNA;TFN;7:30;AT7;ESPANIA;LPA
  IBB107;2022-03-07;TENERIFE NORTE-C. LA LAGUNA;TFN;8:00;AT7;ESPANIA;LPA
  IBB107;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;8:00;AT7;ESPANIA;LPA
  IBB119;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;9:00;AT7;ESPANIA;LPA
  IBB109;2022-03-11;TENERIFE NORTE-C. LA LAGUNA;TFN;10:00;AT7;ESPANIA;LPA
  IBB109;2022-03-12;TENERIFE NORTE-C. LA LAGUNA;TFN;10:00;AT7;ESPANIA;LPA
  IBB127;2022-03-08;TENERIFE NORTE-C. LA LAGUNA;TFN;11:30;AT7;ESPANIA;LPA
  IBB145;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;13:00;AT7;ESPANIA;LPA
  IBB145;2022-03-13;TENERIFE NORTE-C. LA LAGUNA;TFN;13:00;AT7;ESPANIA;LPA
  IBB133;2022-03-11;TENERIFE NORTE-C. LA LAGUNA;TFN;14:30;AT7;ESPANIA;LPA
  IBB135;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;15:00;AT7;ESPANIA;LPA
  IBB135;2022-03-13;TENERIFE NORTE-C. LA LAGUNA;TFN;15:00;AT7;ESPANIA;LPA
  CNF623;2022-03-12;TENERIFE NORTE-C. LA LAGUNA;TFN;16:00;AT7;ESPANIA;LPA
  IBB169;2022-03-07;TENERIFE NORTE-C. LA LAGUNA;TFN;17:00;AT7;ESPANIA;LPA
  IBB173;2022-03-11;TENERIFE NORTE-C. LA LAGUNA;TFN;18:00;AT7;ESPANIA;LPA
  IBB173;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;18:00;AT7;ESPANIA;LPA
  IBB177;2022-03-10;TENERIFE NORTE-C. LA LAGUNA;TFN;18:30;AT7;ESPANIA;LPA
  IBB175;2022-03-10;TENERIFE NORTE-C. LA LAGUNA;TFN;19:30;AT7;ESPANIA;LPA
  IBB195;2022-03-09;TENERIFE NORTE-C. LA LAGUNA;TFN;21:00;AT7;ESPANIA;LPA
  IBB195;2022-03-07;TENERIFE NORTE-C. LA LAGUNA;TFN;21:00;AT7;ESPANIA;LPA
  IBB193;2022-03-07;TENERIFE NORTE-C. LA LAGUNA;TFN;22:00;AT7;ESPANIA;LPA
  IBB193;2022-03-11;TENERIFE NORTE-C. LA LAGUNA;TFN;22:00;AT7;ESPANIA;LPA
  IBB151;2022-03-12;TENERIFE SUR;TFS;13:30;AT7;ESPANIA;LPA
  IBB9100;2022-03-12;TOULOUSE /BLAGNAC;TLS;11:00;295;FRANCIA;LPA
  RYR2195;2022-03-12;TREVISO/S.ANGELO (MIL);TSF;16:25;73H;ITALIA;LPA
  NOZ1771;2022-03-09;TRONDHEIM /VAERNES;TRD;16:30;73H;NORUEGA;LPA
  NOZ1771;2022-03-12;TRONDHEIM /VAERNES;TRD;16:30;73H;NORUEGA;LPA
  IBB9300;2022-03-12;TURIN /CITTA DI TORINO;TRN;10:30;295;ITALIA;LPA
  VLG1175;2022-03-08;VALENCIA;VLC;9:15;320;ESPANIA;LPA
  VLG1175;2022-03-12;VALENCIA;VLC;9:25;320;ESPANIA;LPA
  RYR7201;2022-03-13;VALENCIA;VLC;19:20;73H;ESPANIA;LPA
  RYR7201;2022-03-12;VALENCIA;VLC;19:30;73H;ESPANIA;LPA
  RYR7201;2022-03-09;VALENCIA;VLC;19:55;73H;ESPANIA;LPA
  IBB9400;2022-03-11;VENECIA /MARCO POLO;VCE;10:20;295;ITALIA;LPA
  NOS1764;2022-03-07;VERONA /VILLAFRANCA;VRN;12:55;7S8;ITALIA;LPA
  RYR2571;2022-03-12;VIENA  /INTERNACIONAL;VIE;10:45;320;AUSTRIA;LPA
  AUA9504;2022-03-10;VIENA  /INTERNACIONAL;VIE;16:00;320;AUSTRIA;LPA
  AUA9504;2022-03-12;VIENA  /INTERNACIONAL;VIE;16:00;320;AUSTRIA;LPA
  WZZ2966;2022-03-11;VIENA  /INTERNACIONAL;VIE;18:50;321;AUSTRIA;LPA
  IBB5230;2022-03-11;VIGO;VGO;16:25;295;ESPANIA;LPA
  IBB5820;2022-03-12;VITORIA;VIT;14:40;295;ESPANIA;LPA
  IBB5500;2022-03-07;ZARAGOZA;ZAZ;14:35;295;ESPANIA;LPA
  IBB5500;2022-03-09;ZARAGOZA;ZAZ;14:35;295;ESPANIA;LPA
  EDW203;2022-03-11;ZURICH;ZRH;11:40;320;SUIZA;LPA
  EDW201;2022-03-10;ZURICH;ZRH;13:55;320;SUIZA;LPA
  EDW201;2022-03-07;ZURICH;ZRH;14:50;320;SUIZA;LPA
  EDW201;2022-03-08;ZURICH;ZRH;16:25;320;SUIZA;LPA
  EDW201;2022-03-11;ZURICH;ZRH;17:00;320;SUIZA;LPA
  EDW201;2022-03-12;ZURICH;ZRH;17:30;320;SUIZA;LPA
  JTD422;2022-03-07;AALBORG;AAL;14:00;73H;DINAMARCA;LPA
  VKG1087;2022-03-07;AALBORG;AAL;14:30;32B;DINAMARCA;LPA
  SAS7414;2022-03-12;AALESUND/VIGRA;AES;14:10;73W;NORUEGA;LPA
  NOZ9031;2022-03-12;AALESUND/VIGRA;AES;16:10;73H;NORUEGA;LPA
  TVS2048;2022-03-10;BELGRADO / BEOGRAD;BEG;7:30;7M8;REPUBLICA DE SERBIA;LPA
  VKG1523;2022-03-12;BERGEN/FLESLAND;BGO;13:00;32B;NORUEGA;LPA
  SAS7366;2022-03-12;BERGEN/FLESLAND;BGO;14:00;73H;NORUEGA;LPA
  NOZ9171;2022-03-12;BERGEN/FLESLAND;BGO;17:45;73H;NORUEGA;LPA
  SDR3228;2022-03-08;BERLIN BRANDENBURG;BER;13:50;319;ALEMANIA;LPA
  DTR511;2022-03-12;BILLUND;BLL;12:35;320;DINAMARCA;LPA
  VKG1219;2022-03-12;BILLUND;BLL;12:45;32B;DINAMARCA;LPA
  FLI7181;2022-03-13;BILLUND;BLL;12:45;32A;DINAMARCA;LPA
  VKG1217;2022-03-09;BILLUND;BLL;13:10;32B;DINAMARCA;LPA
  VKG1215;2022-03-10;BILLUND;BLL;13:30;32B;DINAMARCA;LPA
  JTD516;2022-03-10;BILLUND;BLL;13:45;73H;DINAMARCA;LPA
  JTD518;2022-03-13;BILLUND;BLL;13:45;73H;DINAMARCA;LPA
  NVR152;2022-03-12;BILLUND;BLL;14:50;32Q;DINAMARCA;LPA
  TOM7427;2022-03-10;BIRMINGHAM / INTERNACIONAL;BHX;14:00;7M8;REINO-UNIDO;LPA
  TOM7121;2022-03-07;BIRMINGHAM / INTERNACIONAL;BHX;15:55;7M8;REINO-UNIDO;LPA
  TOM7675;2022-03-12;BIRMINGHAM / INTERNACIONAL;BHX;19:20;7M8;REINO-UNIDO;LPA
  NOZ9081;2022-03-11;BODO;BOO;8:00;73H;NORUEGA;LPA
  TOM6181;2022-03-07;BOURNEMOUTH  INTL;BOH;13:35;73H;REINO-UNIDO;LPA
  SDR3697;2022-03-13;BREMEN;BRE;15:25;320;ALEMANIA;LPA
  TOM6469;2022-03-10;BRISTOL;BRS;14:20;7M8;REINO-UNIDO;LPA
  TOM6115;2022-03-07;BRISTOL;BRS;15:50;7M8;REINO-UNIDO;LPA
  CXI4993;2022-03-10;BRUSELAS;BRU;12:10;73H;BELGICA;LPA
  CXI7993;2022-03-13;BRUSELAS;BRU;13:10;73H;BELGICA;LPA
  TOM6659;2022-03-12;CARDIFF-WALES;CWL;19:00;7M8;REINO-UNIDO;LPA
  TVP7317;2022-03-11;CHOPINA W WARSZAWIE;WAW;14:10;7M8;POLONIA;LPA
  VKG1159;2022-03-11;COPENHAGUE;CPH;12:35;32B;DINAMARCA;LPA
  VKG1173;2022-03-09;COPENHAGUE;CPH;13:20;32B;DINAMARCA;LPA
  JTD208;2022-03-13;COPENHAGUE;CPH;13:40;73H;DINAMARCA;LPA
  JTD358;2022-03-10;COPENHAGUE;CPH;13:45;73H;DINAMARCA;LPA
  VKG1135;2022-03-12;COPENHAGUE;CPH;13:55;32B;DINAMARCA;LPA
  VKG1149;2022-03-07;COPENHAGUE;CPH;13:55;32B;DINAMARCA;LPA
  JTD218;2022-03-11;COPENHAGUE;CPH;14:00;73H;DINAMARCA;LPA
  NVR168;2022-03-09;COPENHAGUE;CPH;14:35;32Q;DINAMARCA;LPA
  SAS7714;2022-03-12;COPENHAGUE;CPH;17:20;321;DINAMARCA;LPA
  TOM3689;2022-03-12;DONCASTER SHEFFIELD ROBIN HOOD;DSA;21:25;7M8;REINO-UNIDO;LPA
  SDR3037;2022-03-09;DRESDEN;DRS;15:20;320;ALEMANIA;LPA
  SDR3261;2022-03-12;DRESDEN;DRS;15:30;320;ALEMANIA;LPA
  TOM1171;2022-03-07;DUBLIN;DUB;15:35;73H;IRLANDA;LPA
  EWG5431;2022-03-12;DUSSELDORF;DUS;11:15;32A;ALEMANIA;LPA
  SDR3625;2022-03-08;DUSSELDORF;DUS;15:20;320;ALEMANIA;LPA
  CXI1093;2022-03-07;ERFURT;ERF;8:40;73H;ALEMANIA;LPA
  BLX252;2022-03-12;ESTOCOLMO/ARLANDA;ARN;13:35;73H;SUECIA;LPA
  VKG1743;2022-03-12;ESTOCOLMO/ARLANDA;ARN;13:50;333;SUECIA;LPA
  BLX216;2022-03-08;ESTOCOLMO/ARLANDA;ARN;14:20;73H;SUECIA;LPA
  BLX228;2022-03-10;ESTOCOLMO/ARLANDA;ARN;14:50;788;SUECIA;LPA
  NVR164;2022-03-12;ESTOCOLMO/ARLANDA;ARN;14:50;32Q;SUECIA;LPA
  VKG1785;2022-03-09;ESTOCOLMO/ARLANDA;ARN;14:55;333;SUECIA;LPA
  BLX632;2022-03-09;ESTOCOLMO/ARLANDA;ARN;18:10;73H;SUECIA;LPA
  TOM6171;2022-03-07;EXETER;EXT;14:50;73H;REINO-UNIDO;LPA
  CXI2105;2022-03-10;FRIEDRICHSHAFEN;FDH;8:45;73H;ALEMANIA;LPA
  TOM1157;2022-03-07;GLASGOW /GLASGOW INTERNACIONAL;GLA;15:35;7M8;REINO-UNIDO;LPA
  VKG1827;2022-03-12;GOTEBORG /LANDVETTER;GOT;12:45;32B;SUECIA;LPA
  VKG1839;2022-03-09;GOTEBORG /LANDVETTER;GOT;13:45;32B;SUECIA;LPA
  BLX434;2022-03-13;GOTEBORG /LANDVETTER;GOT;15:05;73H;SUECIA;LPA
  BLX268;2022-03-11;GOTEBORG /LANDVETTER;GOT;15:30;73H;SUECIA;LPA
  SAS7674;2022-03-12;GOTEBORG /LANDVETTER;GOT;18:40;32N;SUECIA;LPA
  CXI1091;2022-03-09;GRAZ/THALERHOF;GRZ;8:40;73H;AUSTRIA;LPA
  EWG5401;2022-03-12;HAMBURGO/ FUHLSBUETTEL;HAM;15:45;32A;ALEMANIA;LPA
  NOZ9083;2022-03-09;HARSTAD-NARVIK/EVENES;EVE;7:15;73H;NORUEGA;LPA
  SAS7340;2022-03-12;HAUGESUND/KARMOY;HAU;12:25;32N;NORUEGA;LPA
  NOZ9029;2022-03-12;HAUGESUND/KARMOY;HAU;15:20;73H;NORUEGA;LPA
  VKG1325;2022-03-09;HELSINKI / HELSINKI-VANTAA;HEL;12:50;32B;FINLANDIA;LPA
  JTD982;2022-03-13;HELSINKI / HELSINKI-VANTAA;HEL;13:50;73H;FINLANDIA;LPA
  JTD914;2022-03-11;HELSINKI / HELSINKI-VANTAA;HEL;13:50;73H;FINLANDIA;LPA
  VKG1337;2022-03-12;HELSINKI / HELSINKI-VANTAA;HEL;14:15;32B;FINLANDIA;LPA
  JTD784;2022-03-09;JONKOPING/AXAMO;JKG;13:40;73W;SUECIA;LPA
  VKG1409;2022-03-07;KARLSTAD;KSD;14:50;32B;SUECIA;LPA
  SDR3475;2022-03-13;KASSEL /KASSEL-CALDEN;KSF;13:35;319;ALEMANIA;LPA
  TVP7325;2022-03-11;KATOWICE / PYRZOWICE;KTW;14:10;73H;POLONIA;LPA
  ICE1513;2022-03-08;KEFLAVIK INTERNATIONAL;KEF;15:40;75W;ISLANDIA;LPA
  SAS7538;2022-03-13;KRISTIANSAND/KJEVIK;KRS;11:10;73W;NORUEGA;LPA
  SAS7488;2022-03-12;KRISTIANSAND/KJEVIK;KRS;12:50;73W;NORUEGA;LPA
  SAS7418;2022-03-12;KRISTIANSAND/KJEVIK;KRS;16:05;73W;NORUEGA;LPA
  CXI2183;2022-03-12;LINZ /HOERSCHING;LNZ;8:15;73H;AUSTRIA;LPA
  TOM5431;2022-03-10;LONDRES /STANSTED;STN;15:30;73H;REINO-UNIDO;LPA
  TOM5117;2022-03-07;LONDRES /STANSTED;STN;16:30;73H;REINO-UNIDO;LPA
  TOM4497;2022-03-10;LONDRES/GATWICK;LGW;15:25;7M8;REINO-UNIDO;LPA
  TOM4127;2022-03-07;LONDRES/GATWICK;LGW;15:30;73H;REINO-UNIDO;LPA
  TOM4643;2022-03-12;LONDRES/GATWICK;LGW;20:25;7M8;REINO-UNIDO;LPA
  JTD822;2022-03-12;LULEA /KALLAX;LLA;7:10;73H;SUECIA;LPA
  JTD832;2022-03-10;LULEA /KALLAX;LLA;8:00;73H;SUECIA;LPA
  JTD792;2022-03-13;MALMO;MMX;13:50;73H;SUECIA;LPA
  VKG1453;2022-03-09;MALMO;MMX;14:25;32B;SUECIA;LPA
  TOM2405;2022-03-10;MANCHESTER /INTERNACIONAL;MAN;13:55;73H;REINO-UNIDO;LPA
  TOM2113;2022-03-07;MANCHESTER /INTERNACIONAL;MAN;16:10;76W;REINO-UNIDO;LPA
  TOM2699;2022-03-12;MANCHESTER /INTERNACIONAL;MAN;20:10;7M8;REINO-UNIDO;LPA
  SAS7486;2022-03-12;MOLDE /ARO;MOL;13:35;73H;NORUEGA;LPA
  TOM1177;2022-03-07;NEWCASTLE;NCL;16:25;7M8;REINO-UNIDO;LPA
  BLX348;2022-03-10;NORRKOPING /KUNGSANGEN;NRK;14:20;73H;SUECIA;LPA
  BLX326;2022-03-11;NORRKOPING /KUNGSANGEN;NRK;14:40;73H;SUECIA;LPA
  JTD772;2022-03-12;OREBRO /OREBRO-BOFORS;ORB;12:35;73H;SUECIA;LPA
  NOZ9033;2022-03-07;OSLO / GARDERMOEN;OSL;6:00;73H;NORUEGA;LPA
  VKG1555;2022-03-12;OSLO / GARDERMOEN;OSL;13:10;332;NORUEGA;LPA
  VKG1567;2022-03-09;OSLO / GARDERMOEN;OSL;13:30;32B;NORUEGA;LPA
  SAS7472;2022-03-12;OSLO / GARDERMOEN;OSL;15:00;73H;NORUEGA;LPA
  NOZ9067;2022-03-12;OSLO / GARDERMOEN;OSL;17:40;73H;NORUEGA;LPA
  VKG1503;2022-03-10;OSLO /SANDEFJORD;TRF;15:15;32B;NORUEGA;LPA
  JTD976;2022-03-09;OULU;OUL;14:40;73H;FINLANDIA;LPA
  CXI1097;2022-03-11;SAARBRUECKEN /ENSHEIM;SCN;8:40;73H;ALEMANIA;LPA
  SAS7492;2022-03-12;STAVANGER /SOLA;SVG;13:40;32N;NORUEGA;LPA
  SAS7410;2022-03-12;STAVANGER /SOLA;SVG;15:10;73H;NORUEGA;LPA
  NOZ9323;2022-03-12;STAVANGER /SOLA;SVG;17:00;73H;NORUEGA;LPA
  TVS2042;2022-03-12;TALLINN /ULEMISTE;TLL;8:00;73H;ESTONIA;LPA
  NOZ9084;2022-03-12;TROMSO /TROMSO-LANGNES;TOS;8:20;73H;NORUEGA;LPA
  VKG1509;2022-03-11;TRONDHEIM /VAERNES;TRD;14:35;32B;NORUEGA;LPA
  JTD864;2022-03-11;UMEA;UME;7:10;73H;SUECIA;LPA
  VKG1367;2022-03-11;VAASA;VAA;7:10;32B;FINLANDIA;LPA
  JTD688;2022-03-07;VAXJO;VXO;13:55;73W;SUECIA;LPA
  CXI2279;2022-03-13;WEEZE;NRN;9:00;73H;ALEMANIA;LPA
  TRA5662;2022-03-11;AMSTERDAM/SCHIPHOL;AMS;18:40;73H;HOLANDA;LPA
  TRA5662;2022-03-07;AMSTERDAM/SCHIPHOL;AMS;18:40;73H;HOLANDA;LPA
  TRA5666;2022-03-12;AMSTERDAM/SCHIPHOL;AMS;18:50;73H;HOLANDA;LPA
  TRA5666;2022-03-08;AMSTERDAM/SCHIPHOL;AMS;18:50;73H;HOLANDA;LPA
  VLG3001;2022-03-09;BARCELONA-EL PRAT J.T.;BCN;7:00;321;ESPANIA;LPA
  VLG3001;2022-03-08;BARCELONA-EL PRAT J.T.;BCN;7:00;321;ESPANIA;LPA
  VLG3001;2022-03-07;BARCELONA-EL PRAT J.T.;BCN;7:00;321;ESPANIA;LPA
  VLG3001;2022-03-13;BARCELONA-EL PRAT J.T.;BCN;7:00;321;ESPANIA;LPA
  VLG3001;2022-03-12;BARCELONA-EL PRAT J.T.;BCN;7:00;321;ESPANIA;LPA
  VLG3001;2022-03-10;BARCELONA-EL PRAT J.T.;BCN;7:00;321;ESPANIA;LPA
  VLG3007;2022-03-11;BARCELONA-EL PRAT J.T.;BCN;9:40;320;ESPANIA;LPA
  VLG3007;2022-03-10;BARCELONA-EL PRAT J.T.;BCN;9:40;320;ESPANIA;LPA
  VLG3007;2022-03-09;BARCELONA-EL PRAT J.T.;BCN;9:40;320;ESPANIA;LPA
  VLG3007;2022-03-08;BARCELONA-EL PRAT J.T.;BCN;9:40;320;ESPANIA;LPA
  VLG3007;2022-03-07;BARCELONA-EL PRAT J.T.;BCN;9:40;320;ESPANIA;LPA
  VLG3003;2022-03-13;BARCELONA-EL PRAT J.T.;BCN;15:50;321;ESPANIA;LPA
  VLG3003;2022-03-08;BARCELONA-EL PRAT J.T.;BCN;15:50;321;ESPANIA;LPA
  VLG3003;2022-03-07;BARCELONA-EL PRAT J.T.;BCN;15:50;321;ESPANIA;LPA
  VLG3003;2022-03-11;BARCELONA-EL PRAT J.T.;BCN;15:50;321;ESPANIA;LPA
  VLG3003;2022-03-09;BARCELONA-EL PRAT J.T.;BCN;15:50;321;ESPANIA;LPA
  VLG3003;2022-03-12;BARCELONA-EL PRAT J.T.;BCN;15:50;321;ESPANIA;LPA
