num_vuelo;dia_sem;destino;codigo;hora_salida;aeronave;pais;origen
  RYR2132;2022-03-13;MANCHESTER /INTERNACIONAL;MAN;12:15;73H;REINO-UNIDO;ACE
  RUK2132;2022-03-09;MANCHESTER /INTERNACIONAL;MAN;12:30;73H;REINO-UNIDO;ACE
  RYR2132;2022-03-12;MANCHESTER /INTERNACIONAL;MAN;12:50;73H;REINO-UNIDO;ACE
  EZY1972;2022-03-10;MANCHESTER /INTERNACIONAL;MAN;12:50;320;REINO-UNIDO;ACE
  RYR2132;2022-03-07;MANCHESTER /INTERNACIONAL;MAN;13:00;73H;REINO-UNIDO;ACE
  EXS764;2022-03-12;MANCHESTER /INTERNACIONAL;MAN;13:25;73H;REINO-UNIDO;ACE
  EXS764;2022-03-10;MANCHESTER /INTERNACIONAL;MAN;13:55;73H;REINO-UNIDO;ACE
  EXS764;2022-03-13;MANCHESTER /INTERNACIONAL;MAN;14:05;73H;REINO-UNIDO;ACE
  EZY1972;2022-03-08;MANCHESTER /INTERNACIONAL;MAN;18:55;320;REINO-UNIDO;ACE
  RYR2401;2022-03-10;MANCHESTER /INTERNACIONAL;MAN;19:40;73H;REINO-UNIDO;ACE
  RYR8948;2022-03-07;MARSELLA;MRS;18:10;73H;FRANCIA;ACE
  RYR8948;2022-03-11;MARSELLA;MRS;19:15;73H;FRANCIA;ACE
  VOE2555;2022-03-12;MARSELLA;MRS;20:50;320;FRANCIA;ACE
  EJU2980;2022-03-12;MILAN /MALPENSA;MXP;12:25;320;ITALIA;ACE
  NOS1460;2022-03-07;MILAN /MALPENSA;MXP;13:45;7S8;ITALIA;ACE
  RYR4002;2022-03-08;MILAN/BERGAMO;BGY;10:15;73H;ITALIA;ACE
  RYR4002;2022-03-12;MILAN/BERGAMO;BGY;10:25;7M8;ITALIA;ACE
  RYR4002;2022-03-10;MILAN/BERGAMO;BGY;11:00;7M8;ITALIA;ACE
  CXI9024;2022-03-08;MUENSTER;FMO;17:30;73H;ALEMANIA;ACE
  TUI2843;2022-03-13;MUNICH /FRANZ JOSEF STRAUSS;MUC;10:30;7S8;ALEMANIA;ACE
  CFG1401;2022-03-11;MUNICH /FRANZ JOSEF STRAUSS;MUC;15:35;320;ALEMANIA;ACE
  VOE2829;2022-03-13;NANTES / ATLANTIQUE;NTE;9:40;319;FRANCIA;ACE
  TVF4634;2022-03-12;NANTES / ATLANTIQUE;NTE;14:35;73H;FRANCIA;ACE
  VOE2829;2022-03-12;NANTES / ATLANTIQUE;NTE;19:00;319;FRANCIA;ACE
  RYR6782;2022-03-12;NAPOLES;NAP;9:55;7M8;ITALIA;ACE
  EXS546;2022-03-11;NEWCASTLE;NCL;13:30;73H;REINO-UNIDO;ACE
  EXS546;2022-03-12;NEWCASTLE;NCL;13:30;73H;REINO-UNIDO;ACE
  EXS546;2022-03-08;NEWCASTLE;NCL;13:30;73H;REINO-UNIDO;ACE
  EXS546;2022-03-07;NEWCASTLE;NCL;13:30;73H;REINO-UNIDO;ACE
  CXI2154;2022-03-11;NUREMBERG;NUE;17:15;73H;ALEMANIA;ACE
  CXI2126;2022-03-08;NUREMBERG;NUE;17:15;73H;ALEMANIA;ACE
  TVF3151;2022-03-10;PARIS /ORLY;ORY;9:40;73H;FRANCIA;ACE
  TVF3151;2022-03-08;PARIS /ORLY;ORY;10:00;73H;FRANCIA;ACE
  VLG3188;2022-03-12;PARIS /ORLY;ORY;10:15;320;FRANCIA;ACE
  TVF3151;2022-03-12;PARIS /ORLY;ORY;16:40;73H;FRANCIA;ACE
  EJU3862;2022-03-10;PARIS/ CHARLES DE GAULLE;CDG;12:30;32Q;FRANCIA;ACE
  EJU3862;2022-03-12;PARIS/ CHARLES DE GAULLE;CDG;16:00;32Q;FRANCIA;ACE
  EJU3862;2022-03-08;PARIS/ CHARLES DE GAULLE;CDG;17:30;320;FRANCIA;ACE
  TVS2040;2022-03-09;PRAGA /RUZYNE;PRG;16:45;73H;REPUBLICA-CHECA;ACE
  TFL621;2022-03-08;ROTTERDAM;RTM;14:15;73H;HOLANDA;ACE
  TFL629;2022-03-12;ROTTERDAM;RTM;14:25;73H;HOLANDA;ACE
  VLG3136;2022-03-12;SANTIAGO-ROSALÍA DE CASTRO;SCQ;9:35;320;ESPANIA;ACE
  RYR2553;2022-03-07;SEVILLA;SVQ;10:40;73H;ESPANIA;ACE
  RYR2553;2022-03-11;SEVILLA;SVQ;16:55;73H;ESPANIA;ACE
  RYR1345;2022-03-10;SHANNON;SNN;10:55;73H;IRLANDA;ACE
  RYR1345;2022-03-13;SHANNON;SNN;13:00;73H;IRLANDA;ACE
  EWG2931;2022-03-12;STUTTGART/ ECHTERDINGEN;STR;11:25;32A;ALEMANIA;ACE
  EWG2931;2022-03-08;STUTTGART/ ECHTERDINGEN;STR;14:55;32A;ALEMANIA;ACE
  TUI2168;2022-03-13;STUTTGART/ ECHTERDINGEN;STR;18:05;7S8;ALEMANIA;ACE
  IBB455;2022-03-11;TENERIFE NORTE-C. LA LAGUNA;TFN;14:00;AT7;ESPANIA;ACE
  IBB471;2022-03-11;TENERIFE NORTE-C. LA LAGUNA;TFN;15:20;AT7;ESPANIA;ACE
  IBB477;2022-03-13;TENERIFE NORTE-C. LA LAGUNA;TFN;16:40;AT7;ESPANIA;ACE
